"provincia"	"canton"	"total"	"created_at"
"Manabí"	"Veinticuatro de Mayo"	300	2021-01-20
"Manabí"	"Bolívar"	354	2021-01-21
"Manabí"	"Chone"	1645	2021-01-21
"Manabí"	"El Carmen"	595	2021-01-21
"Manabí"	"Flavio Alfaro"	249	2021-01-21
"Manabí"	"Jama"	116	2021-01-21
"Manabí"	"Jaramijó"	111	2021-01-21
"Manabí"	"Jipijapa"	766	2021-01-21
"Manabí"	"Junín"	274	2021-01-21
"Manabí"	"Manta"	2389	2021-01-21
"Manabí"	"Montecristi"	490	2021-01-21
"Manabí"	"Olmedo"	140	2021-01-21
"Manabí"	"Paján"	240	2021-01-21
"Manabí"	"Pedernales"	393	2021-01-21
"Manabí"	"Pichincha"	188	2021-01-21
"Manabí"	"Portoviejo"	5657	2021-01-21
"Manabí"	"Puerto López"	331	2021-01-21
"Manabí"	"Rocafuerte"	713	2021-01-21
"Manabí"	"San Vicente"	146	2021-01-21
"Manabí"	"Santa Ana"	460	2021-01-21
"Manabí"	"Sucre"	705	2021-01-21
"Manabí"	"Tosagua"	317	2021-01-21
"Manabí"	"Veinticuatro de Mayo"	300	2021-01-21
"Manabí"	"Bolívar"	355	2021-01-22
"Manabí"	"Chone"	1663	2021-01-22
"Manabí"	"El Carmen"	601	2021-01-22
"Manabí"	"Flavio Alfaro"	250	2021-01-22
"Manabí"	"Jama"	118	2021-01-22
"Manabí"	"Jaramijó"	111	2021-01-22
"Manabí"	"Jipijapa"	784	2021-01-22
"Manabí"	"Junín"	276	2021-01-22
"Manabí"	"Manta"	2404	2021-01-22
"Manabí"	"Montecristi"	496	2021-01-22
"Manabí"	"Olmedo"	143	2021-01-22
"Manabí"	"Paján"	241	2021-01-22
"Manabí"	"Pedernales"	394	2021-01-22
"Manabí"	"Pichincha"	195	2021-01-22
"Manabí"	"Portoviejo"	5707	2021-01-22
"Manabí"	"Puerto López"	331	2021-01-22
"Manabí"	"Rocafuerte"	724	2021-01-22
"Manabí"	"San Vicente"	147	2021-01-22
"Manabí"	"Santa Ana"	463	2021-01-22
"Manabí"	"Sucre"	717	2021-01-22
"Manabí"	"Tosagua"	322	2021-01-22
"Manabí"	"Veinticuatro de Mayo"	302	2021-01-22
"Manabí"	"Bolívar"	356	2021-01-23
"Manabí"	"Chone"	1665	2021-01-23
"Manabí"	"El Carmen"	602	2021-01-23
"Manabí"	"Flavio Alfaro"	250	2021-01-23
"Manabí"	"Jama"	118	2021-01-23
"Manabí"	"Jaramijó"	111	2021-01-23
"Manabí"	"Jipijapa"	784	2021-01-23
"Manabí"	"Junín"	277	2021-01-23
"Manabí"	"Manta"	2409	2021-01-23
"Manabí"	"Montecristi"	496	2021-01-23
"Manabí"	"Olmedo"	143	2021-01-23
"Manabí"	"Paján"	241	2021-01-23
"Manabí"	"Pedernales"	394	2021-01-23
"Manabí"	"Pichincha"	195	2021-01-23
"Manabí"	"Portoviejo"	5720	2021-01-23
"Manabí"	"Puerto López"	331	2021-01-23
"Manabí"	"Rocafuerte"	724	2021-01-23
"Manabí"	"San Vicente"	148	2021-01-23
"Manabí"	"Santa Ana"	463	2021-01-23
"Manabí"	"Sucre"	721	2021-01-23
"Manabí"	"Tosagua"	322	2021-01-23
"Manabí"	"Veinticuatro de Mayo"	303	2021-01-23
"Manabí"	"Bolívar"	357	2021-01-24
"Manabí"	"Chone"	1676	2021-01-24
"Manabí"	"El Carmen"	602	2021-01-24
"Manabí"	"Flavio Alfaro"	252	2021-01-24
"Manabí"	"Jama"	120	2021-01-24
"Manabí"	"Jaramijó"	111	2021-01-24
"Manabí"	"Jipijapa"	801	2021-01-24
"Manabí"	"Junín"	280	2021-01-24
"Manabí"	"Manta"	2426	2021-01-24
"Manabí"	"Montecristi"	498	2021-01-24
"Manabí"	"Olmedo"	149	2021-01-24
"Manabí"	"Paján"	244	2021-01-24
"Manabí"	"Pedernales"	397	2021-01-24
"Manabí"	"Pichincha"	201	2021-01-24
"Manabí"	"Portoviejo"	5754	2021-01-24
"Manabí"	"Puerto López"	332	2021-01-24
"Manabí"	"Rocafuerte"	733	2021-01-24
"Manabí"	"San Vicente"	149	2021-01-24
"Manabí"	"Santa Ana"	471	2021-01-24
"Manabí"	"Sucre"	727	2021-01-24
"Manabí"	"Tosagua"	327	2021-01-24
"Manabí"	"Veinticuatro de Mayo"	309	2021-01-24
"Manabí"	"Bolívar"	357	2021-01-25
"Manabí"	"Chone"	1676	2021-01-25
"Manabí"	"El Carmen"	602	2021-01-25
"Manabí"	"Flavio Alfaro"	252	2021-01-25
"Manabí"	"Jama"	120	2021-01-25
"Manabí"	"Jaramijó"	112	2021-01-25
"Manabí"	"Jipijapa"	801	2021-01-25
"Manabí"	"Junín"	280	2021-01-25
"Manabí"	"Manta"	2440	2021-01-25
"Manabí"	"Montecristi"	501	2021-01-25
"Manabí"	"Olmedo"	149	2021-01-25
"Manabí"	"Paján"	244	2021-01-25
"Manabí"	"Pedernales"	397	2021-01-25
"Manabí"	"Pichincha"	201	2021-01-25
"Manabí"	"Portoviejo"	5758	2021-01-25
"Manabí"	"Puerto López"	332	2021-01-25
"Manabí"	"Rocafuerte"	733	2021-01-25
"Manabí"	"San Vicente"	149	2021-01-25
"Manabí"	"Santa Ana"	472	2021-01-25
"Manabí"	"Sucre"	728	2021-01-25
"Manabí"	"Tosagua"	327	2021-01-25
"Manabí"	"Veinticuatro de Mayo"	309	2021-01-25
"Manabí"	"Bolívar"	357	2021-01-26
"Manabí"	"Chone"	1676	2021-01-26
"Manabí"	"El Carmen"	603	2021-01-26
"Manabí"	"Flavio Alfaro"	252	2021-01-26
"Manabí"	"Jama"	120	2021-01-26
"Manabí"	"Jaramijó"	114	2021-01-26
"Manabí"	"Jipijapa"	801	2021-01-26
"Manabí"	"Junín"	281	2021-01-26
"Manabí"	"Manta"	2449	2021-01-26
"Manabí"	"Montecristi"	502	2021-01-26
