"provincia"	"canton"	"total"	"created_at"
"Guayas"	"Coronel Marcelino Maridueña"	23	2021-01-10
"Guayas"	"Daule"	1129	2021-01-10
"Guayas"	"Durán"	1704	2021-01-10
"Guayas"	"El Triunfo"	301	2021-01-10
"Guayas"	"Empalme"	463	2021-01-10
"Guayas"	"General Antonio Elizalde"	180	2021-01-10
"Guayas"	"Guayaquil"	20151	2021-01-10
"Guayas"	"Isidro Ayora"	39	2021-01-10
"Guayas"	"Lomas de Sargentillo"	68	2021-01-10
"Guayas"	"Milagro"	1195	2021-01-10
"Guayas"	"Naranjal"	406	2021-01-10
"Guayas"	"Naranjito"	195	2021-01-10
"Guayas"	"Nobol"	37	2021-01-10
"Guayas"	"Palestina"	59	2021-01-10
"Guayas"	"Pedro Carbo"	279	2021-01-10
"Guayas"	"Playas"	246	2021-01-10
"Guayas"	"Salitre"	238	2021-01-10
"Guayas"	"Samborondón"	1113	2021-01-10
"Guayas"	"San Jacinto De Yaguachi"	295	2021-01-10
"Guayas"	"Santa Lucía"	102	2021-01-10
"Guayas"	"Simón Bolivar"	27	2021-01-10
"Guayas"	"Alfredo Baquerizo Moreno"	43	2021-01-11
"Guayas"	"Balao"	87	2021-01-11
"Guayas"	"Balzar"	290	2021-01-11
"Guayas"	"Colimes"	68	2021-01-11
"Guayas"	"Coronel Marcelino Maridueña"	23	2021-01-11
"Guayas"	"Daule"	1131	2021-01-11
"Guayas"	"Durán"	1704	2021-01-11
"Guayas"	"El Triunfo"	301	2021-01-11
"Guayas"	"Empalme"	463	2021-01-11
"Guayas"	"General Antonio Elizalde"	180	2021-01-11
"Guayas"	"Guayaquil"	20163	2021-01-11
"Guayas"	"Isidro Ayora"	39	2021-01-11
"Guayas"	"Lomas de Sargentillo"	68	2021-01-11
"Guayas"	"Milagro"	1195	2021-01-11
"Guayas"	"Naranjal"	406	2021-01-11
"Guayas"	"Naranjito"	195	2021-01-11
"Guayas"	"Nobol"	37	2021-01-11
"Guayas"	"Palestina"	59	2021-01-11
