"provincia"	"canton"	"total"	"created_at"
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9523	2021-05-15
"Sto. Domingo Tsáchilas"	"La Concordia"	1237	2021-05-16
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9530	2021-05-16
"Sto. Domingo Tsáchilas"	"La Concordia"	1240	2021-05-17
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9554	2021-05-17
"Sto. Domingo Tsáchilas"	"La Concordia"	1240	2021-05-18
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9559	2021-05-18
"Sto. Domingo Tsáchilas"	"La Concordia"	1240	2021-05-19
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9564	2021-05-19
"Sto. Domingo Tsáchilas"	"La Concordia"	1245	2021-05-20
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9741	2021-05-20
"Sto. Domingo Tsáchilas"	"La Concordia"	1247	2021-05-21
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9767	2021-05-21
"Sto. Domingo Tsáchilas"	"La Concordia"	1249	2021-05-22
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9787	2021-05-22
"Sto. Domingo Tsáchilas"	"La Concordia"	1249	2021-05-23
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9795	2021-05-23
"Sto. Domingo Tsáchilas"	"La Concordia"	1249	2021-05-24
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9795	2021-05-24
"Sto. Domingo Tsáchilas"	"La Concordia"	1251	2021-05-25
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9861	2021-05-25
"Sto. Domingo Tsáchilas"	"La Concordia"	1251	2021-05-26
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9876	2021-05-26
"Sto. Domingo Tsáchilas"	"La Concordia"	1251	2021-05-27
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9893	2021-05-27
"Sto. Domingo Tsáchilas"	"La Concordia"	1251	2021-05-28
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9894	2021-05-28
"Sto. Domingo Tsáchilas"	"La Concordia"	1251	2021-05-29
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9897	2021-05-29
"Sto. Domingo Tsáchilas"	"La Concordia"	1259	2021-05-30
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9928	2021-05-30
"Sto. Domingo Tsáchilas"	"La Concordia"	1259	2021-05-31
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9928	2021-05-31
"Sto. Domingo Tsáchilas"	"La Concordia"	1260	2021-06-01
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9981	2021-06-01
"Sto. Domingo Tsáchilas"	"La Concordia"	1260	2021-06-02
"Sto. Domingo Tsáchilas"	"Santo Domingo"	9995	2021-06-02
"Sto. Domingo Tsáchilas"	"La Concordia"	1261	2021-06-03
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10009	2021-06-03
"Sto. Domingo Tsáchilas"	"La Concordia"	1261	2021-06-04
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10020	2021-06-04
"Sto. Domingo Tsáchilas"	"La Concordia"	1261	2021-06-05
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10029	2021-06-05
"Sto. Domingo Tsáchilas"	"La Concordia"	1261	2021-06-06
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10032	2021-06-06
"Sto. Domingo Tsáchilas"	"La Concordia"	1262	2021-06-07
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10040	2021-06-07
"Sto. Domingo Tsáchilas"	"La Concordia"	1262	2021-06-08
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10040	2021-06-08
"Sto. Domingo Tsáchilas"	"La Concordia"	1263	2021-06-09
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10050	2021-06-09
"Sto. Domingo Tsáchilas"	"La Concordia"	1264	2021-06-10
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10099	2021-06-10
"Sto. Domingo Tsáchilas"	"La Concordia"	1265	2021-06-11
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10108	2021-06-11
"Sto. Domingo Tsáchilas"	"La Concordia"	1265	2021-06-12
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10110	2021-06-12
"Sto. Domingo Tsáchilas"	"La Concordia"	1265	2021-06-13
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10112	2021-06-13
"Sto. Domingo Tsáchilas"	"La Concordia"	1265	2021-06-14
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10112	2021-06-14
"Sto. Domingo Tsáchilas"	"La Concordia"	1265	2021-06-15
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10112	2021-06-15
"Sto. Domingo Tsáchilas"	"La Concordia"	1269	2021-06-16
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10159	2021-06-16
"Sto. Domingo Tsáchilas"	"La Concordia"	1272	2021-06-17
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10168	2021-06-17
"Sto. Domingo Tsáchilas"	"La Concordia"	1272	2021-06-18
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10174	2021-06-18
"Sto. Domingo Tsáchilas"	"La Concordia"	1274	2021-06-19
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10182	2021-06-19
"Sto. Domingo Tsáchilas"	"La Concordia"	1274	2021-06-20
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10182	2021-06-20
"Sto. Domingo Tsáchilas"	"La Concordia"	1274	2021-06-21
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10186	2021-06-21
"Sto. Domingo Tsáchilas"	"La Concordia"	1274	2021-06-22
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10186	2021-06-22
"Sto. Domingo Tsáchilas"	"La Concordia"	1278	2021-06-23
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10206	2021-06-23
"Sto. Domingo Tsáchilas"	"La Concordia"	1278	2021-06-24
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10212	2021-06-24
"Sto. Domingo Tsáchilas"	"La Concordia"	1280	2021-06-25
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10257	2021-06-25
"Sto. Domingo Tsáchilas"	"La Concordia"	1280	2021-06-26
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10260	2021-06-26
"Sto. Domingo Tsáchilas"	"La Concordia"	1281	2021-06-27
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10260	2021-06-27
"Sto. Domingo Tsáchilas"	"La Concordia"	1283	2021-06-28
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10267	2021-06-28
"Sto. Domingo Tsáchilas"	"La Concordia"	1283	2021-06-29
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10270	2021-06-29
"Sto. Domingo Tsáchilas"	"La Concordia"	1283	2021-06-30
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10273	2021-06-30
"Sto. Domingo Tsáchilas"	"La Concordia"	1286	2021-07-01
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10300	2021-07-01
"Sto. Domingo Tsáchilas"	"La Concordia"	1290	2021-07-02
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10350	2021-07-02
"Sto. Domingo Tsáchilas"	"La Concordia"	1291	2021-07-03
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10363	2021-07-03
"Sto. Domingo Tsáchilas"	"La Concordia"	1291	2021-07-04
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10363	2021-07-04
"Sto. Domingo Tsáchilas"	"La Concordia"	1291	2021-07-05
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10364	2021-07-05
"Sto. Domingo Tsáchilas"	"La Concordia"	1291	2021-07-06
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10393	2021-07-06
"Sto. Domingo Tsáchilas"	"La Concordia"	1291	2021-07-07
"Sto. Domingo Tsáchilas"	"Santo Domingo"	10399	2021-07-07
